author_name,author_id,doc_id,title,year,source,citations,authors,doi,doc_type,department,
Rahmat Budiarto ,58131692700,85123403701,Robust Misbehavior Detection Scheme for Vehicular Network,2021,"2021 International Conference on Data Science and Its Applications, ICoDSA 2021",3,Alzahrani M.,10.1109/ICoDSA53588.2021.9617502,Conference Paper,Computer Scinece,
Rahmat Budiarto ,58131692700,85122954942,Denial of Service Attacks Detection on SCADA Network IEC 60870-5-104 using Machine Learning,2021,"International Conference on Electrical Engineering, Computer Science and Informatics (EECSI)",7,Arifin M.A.S.,10.23919/EECSI53397.2021.9624255,Conference Paper,Computer Scinece,
Rahmat Budiarto ,58131692700,85122928782,A Dimensionality Reduction Approach for Machine Learning Based IoT Botnet Detection,2021,"International Conference on Electrical Engineering, Computer Science and Informatics (EECSI)",7,Susanto ,10.23919/EECSI53397.2021.9624299,Conference Paper,Computer Scinece,
Rahmat Budiarto ,58131692700,85122913343,N-gram Effect in Malware Detection Using Multilayer Perceptron (MLP),2021,"International Conference on Electrical Engineering, Computer Science and Informatics (EECSI)",3,Purnama B.,10.23919/EECSI53397.2021.9624273,Conference Paper,Computer Scinece,
Rahmat Budiarto ,58131692700,85115907868,An Efficient Lightweight Authentication and Key Agreement Protocol for Patient Privacy,2021,"Computers, Materials and Continua",9,Seno S.A.H.,10.32604/cmc.2021.019051,Article,Computer Scinece,
Rahmat Budiarto ,58131692700,85115187082,Cost-effective survivable controller placement in software-defined networks,2021,IEEE Access,7,Seyedkolaei A.A.,10.1109/ACCESS.2021.3113496,Article,Computer Scinece,
Rahmat Budiarto ,58131692700,85113226083,Ping Flood Attack Pattern Recognition Using a K-Means Algorithm in an Internet of Things (IoT) Network,2021,IEEE Access,22,Stiawan D.,10.1109/ACCESS.2021.3105517,Article,Computer Scinece,
Rahmat Budiarto ,58131692700,85105623656,Kernel search-framework for dynamic controller placement in software-defined network,2021,"Computers, Materials and Continua",1,Seyedkolaei A.A.,10.32604/cmc.2021.017313,Article,Computer Scinece,
Rahmat Budiarto ,58131692700,85104206903,Developing Software Signature Search Engines Using Paragraph Vector Model: A Triage Approach for Digital Forensics,2021,IEEE Access,5,Soltani S.,10.1109/ACCESS.2021.3071795,Article,Computer Scinece,
Rahmat Budiarto ,58131692700,85098776155,An Approach for Optimizing Ensemble Intrusion Detection Systems,2021,IEEE Access,31,Stiawan D.,10.1109/ACCESS.2020.3046246,Article,Computer Scinece,
Sami Alghamdi,57716523500,85130877819,A Framework of Prompting Intelligent System for Academic Advising Using Recommendation System Based on Association Rules,2022,"2022 9th International Conference on Electrical and Electronics Engineering, ICEEE 2022",3,Alghamdi S.,10.1109/ICEEE55327.2022.9772526,Conference Paper,Computer Scinece,
Mohammad Eid Alzahrani,57202836449,85187238168,Elevating Smart Industry Security: An Advanced IoT-Integrated Framework for Detecting Suspicious Activities using ELM and LSTM Networks,2024,International Journal of Advanced Computer Science and Applications,0,Alzahrani M.E.,10.14569/IJACSA.2024.0150268,Article,Computer Scinece,
Mohammad Eid Alzahrani,57202836449,85148043484,Automated Brain Hemorrhage Classification and Volume Analysis,2023,"Computers, Materials and Continua",4,Wardah M.,10.32604/cmc.2023.030706,Article,Computer Scinece,
Mohammad Eid Alzahrani,57202836449,85129782177,Sociodemographic predictors of confirmed COVID-19 mortality and hospitalization among patients in Saudi Arabia: Analyzing a national COVID-19 database,2022,Journal of Infection and Public Health,3,Alothaid H.,10.1016/j.jiph.2022.04.015,Article,Computer Scinece,
Mohammad Eid Alzahrani,57202836449,85131343047,Developing an Intelligent System with Deep Learning Algorithms for Sentiment Analysis of E-Commerce Product Reviews,2022,Computational Intelligence and Neuroscience,58,Alzahrani M.E.,10.1155/2022/3840071,Review,Computer Scinece,
Mohammad Eid Alzahrani,57202836449,85129208878,Advanced Computing Approach for Modeling and Prediction COVID-19 Pandemic,2022,Applied Bionics and Biomechanics,2,Morsi S.A.,10.1155/2022/6056574,Article,Computer Scinece,
Mohammad Eid Alzahrani,57202836449,85128301812,Facial Features Detection System to Identify Children with Autism Spectrum Disorder: Deep Learning Models,2022,Computational and Mathematical Methods in Medicine,59,Ahmed Z.A.T.,10.1155/2022/3941049,Article,Computer Scinece,
 Mohammed Al Qurashi,57911941200,85203292427,Decentralized Identity Management for Industrial Internet of Things Utilizing Blockchain-Enhanced Multi-Factor Authentication,2024,International Journal of Computer Networks and Applications,1,Al Qurashi M.,10.22247/ijcna/2024/33,Article,Computer Scinece,
 Mohammed Al Qurashi,57911941200,85151122488,Security Tradeoff in Network Virtualization and Their Countermeasures,2023,Lecture Notes in Networks and Systems,2,Khan N.A.,10.1007/978-981-19-7402-1_52,Conference Paper,Computer Scinece,
 Mohammed Al Qurashi,57911941200,85139071265,Comparative Analysis of the Use of Pre-Trained Models to Profile Authors' Ages and Genders,2022,"2022 2nd International Conference on Computing and Machine Intelligence, ICMI 2022 - Proceedings",3,Alzahrani E.,10.1109/ICMI55296.2022.9873677,Conference Paper,Computer Scinece,
Mohammed Alliheedi,56185295400,85207421485,Mathematical Modeling and Simulation of Traffic Flow Control in Urban Environments Using Fuzzy Deep Neural Network With Optimization Algorithm,2024,IEEE Access,0,Alshardan A.,10.1109/ACCESS.2024.3483846,Article,Computer Scinece,
Mohammed Alliheedi,56185295400,85179549561,Addressing Entity Change in Procedural Ontologies,2023,"International Joint Conference on Knowledge Discovery, Knowledge Engineering and Knowledge Management, IC3K - Proceedings",0,Johnson T.,10.5220/0012239900003598,Conference Paper,Computer Scinece,
Mohammed Alliheedi,56185295400,85149569703,Chemical identification and indexing in full-text articles: an overview of the NLM-Chem track at BioCreative VII,2023,Database,6,Leaman R.,10.1093/database/baad005,Article,Computer Scinece,
Ahmed Khalaf,57197784175,85097587277,Developing Future Wearable Interfaces for Human-Drone Teams through a Virtual Drone Search Game,2021,International Journal of Human Computer Studies,18,Fraune M.R.,10.1016/j.ijhcs.2020.102573,Article,Computer Scinece,
Nizar Alsharif,36930096400,85200216675,Utilizing deep learning models in an intelligent eye-tracking system for autism spectrum disorder diagnosis,2024,Frontiers in Medicine,2,Alsharif N.,10.3389/fmed.2024.1436646,Article,Computer Scinece,
Nizar Alsharif,36930096400,85187911095,Diagnosis of attention deficit hyperactivity disorder: A deep learning approach,2024,AIMS Mathematics,3,Alsharif N.,10.3934/math.2024517,Article,Computer Scinece,
Nizar Alsharif,36930096400,85135921627,Dimensional Reduction With Fast ICA for IoT Botnet Detection,2023,Journal of Applied Security Research,3,Susanto ,10.1080/19361610.2022.2079906,Article,Computer Scinece,
Nizar Alsharif,36930096400,85125924468,Fake opinion detection in an e-commerce business based on a long-short memory algorithm,2022,Soft Computing,11,Alsharif N.,10.1007/s00500-022-06806-5,Article,Computer Scinece,
Nizar Alsharif,36930096400,85122848790,Measuring and Assessing Performance of Mobile Broadband Networks and Future 5G Trends,2022,Sustainability (Switzerland),51,El-Saleh A.A.,10.3390/su14020829,Article,Computer Scinece,
Nizar Alsharif,36930096400,85116045807,MNN-XSS: Modular neural network based approach for XSS attack detection,2022,"Computers, Materials and Continua",19,Alqarni A.A.,10.32604/cmc.2022.020389,Article,Computer Scinece,
Nizar Alsharif,36930096400,85116042008,Data analytics for the identification of fake reviews using supervised learning,2022,"Computers, Materials and Continua",188,Alsubari S.N.,10.32604/cmc.2022.019625,Article,Computer Scinece,
Nizar Alsharif,36930096400,85122925529,Ensembling PCA-based Feature Selection with Random Tree Classifier for Intrusion Detection on IoT Network,2021,"International Conference on Electrical Engineering, Computer Science and Informatics (EECSI)",4,Alsharif N.,10.23919/EECSI53397.2021.9624298,Conference Paper,Computer Scinece,
Nizar Alsharif,36930096400,85118589594,Automated Diagnosis of Chest X-Ray for Early Detection of COVID-19 Disease,2021,Computational and Mathematical Methods in Medicine,25,Senan E.M.,10.1155/2021/6919483,Article,Computer Scinece,
Nizar Alsharif,36930096400,85118587662,Deep Learning Algorithms for Detection and Classification of Gastrointestinal Diseases,2021,Complexity,58,Hmoud Al-Adhaileh M.,10.1155/2021/6170416,Article,Computer Scinece,
Nizar Alsharif,36930096400,85113226083,Ping Flood Attack Pattern Recognition Using a K-Means Algorithm in an Internet of Things (IoT) Network,2021,IEEE Access,22,Stiawan D.,10.1109/ACCESS.2021.3105517,Article,Computer Scinece,
Nizar Alsharif,36930096400,85108459224,Diagnosis of Chronic Kidney Disease Using Effective Classification Algorithms and Recursive Feature Elimination Techniques,2021,Journal of Healthcare Engineering,169,Senan E.M.,10.1155/2021/1004767,Article,Computer Scinece,
Nizar Alsharif,36930096400,85105761865,Using Sequence Mining to Predict Complex Systems: A Case Study in Influenza Epidemics,2021,Complexity,9,Aldhyani T.H.H.,10.1155/2021/9929013,Article,Computer Scinece,
Nizar Alsharif,36930096400,85104516979,Prediction Approaches for Smart Cultivation: A Comparative Study,2021,Complexity,15,Chakrabarty A.,10.1155/2021/5534379,Article,Computer Scinece,
Nizar Alsharif,36930096400,85102497917,Modelling the Psychological Impact of COVID-19 in Saudi Arabia Using Machine Learning,2021,"Computers, Materials and Continua",8,Aleid M.A.,10.32604/cmc.2021.014873,Article,Computer Scinece,
Abdullah Alomari,57731538300,85209704565,Computational challenges and solutions: Prime number generation for enhanced data security,2024,PLoS ONE,0,Ezz-Eldien A.,10.1371/journal.pone.0311782,Article,Computer Scinece,
Abdullah Alomari,57731538300,85170576956,Securing Low-Power Blockchain-enabled IoT Devices against Energy Depletion Attack,2023,ACM Transactions on Internet Technology,12,Alsirhani A.,10.1145/3511903,Article,Computer Scinece,
Abdullah Alomari,57731538300,85162732021,GITM: A GINI Index-Based Trust Mechanism to Mitigate and Isolate Sybil Attack in RPL-Enabled Smart Grid Advanced Metering Infrastructures,2023,IEEE Access,17,Hassan M.,10.1109/ACCESS.2023.3286536,Article,Computer Scinece,
Abdullah Alomari,57731538300,85141456615,Meta-heuristic-based guidance model for node localization in wireless sensor networks,2022,Computers and Electrical Engineering,10,Alomari A.,10.1016/j.compeleceng.2022.108437,Article,Computer Scinece,
Abdullah Alomari,57731538300,85140912226,"Efficient, Lightweight Cyber Intrusion Detection System for IoT Ecosystems Using MI2G Algorithm",2022,Computers,11,Kaushik S.,10.3390/computers11100142,Article,Computer Scinece,
Abdullah Alomari,57731538300,85140610517,An Efficient Authentication Scheme Using Blockchain as a Certificate Authority for the Internet of Drones,2022,Drones,24,Javed S.,10.3390/drones6100264,Article,Computer Scinece,
Abdullah Alomari,57731538300,85139945249,BTH: Behavior-Based Structured Threat Hunting Framework to Analyze and Detect Advanced Adversaries,2022,Electronics (Switzerland),7,Bhardwaj A.,10.3390/electronics11192992,Article,Computer Scinece,
Abdullah Alomari,57731538300,85139770706,Development of a Model for Spoofing Attacks in Internet of Things,2022,Mathematics,22,Khan F.,10.3390/math10193686,Article,Computer Scinece,
Abdullah Alomari,57731538300,85138409349,Explainable Malware Detection System Using Transformers-Based Transfer Learning and Multi-Model Visual Representation,2022,Sensors,36,Ullah F.,10.3390/s22186766,Article,Computer Scinece,
Abdullah Alomari,57731538300,85136083582,Android Device Malware Classification Framework Using Multistep Image Feature Extraction and Multihead Deep Neural Ensemble,2022,Traitement du Signal,5,Naeem H.,10.18280/ts.390326,Article,Computer Scinece,
Abdullah Alomari,57731538300,85131525597,Investigating the Drivers of Sustainable Consumption and Their Impact on Online Purchase Intentions for Agricultural Products,2022,Sustainability (Switzerland),17,Zia A.,10.3390/su14116563,Article,Computer Scinece,
Abdullah Alomari,57731538300,85183464718,Population-based Optimization Model for Energy-Efficient Cluster Formation in Wireless Sensor Networks,2022,"Proceedings - 2022 International Conference on Smart City and Green Energy, ICSCGE 2022",0,Alomari A.,10.1109/ICSCGE58152.2022.00010,Conference Paper,Computer Scinece,
Abdullah Alomari,57731538300,85140192666,Certificate-Based Signcryption Scheme for Securing Wireless Communication in Industrial Internet of Things,2022,IEEE Access,10,Ullah I.,10.1109/ACCESS.2022.3211257,Article,Computer Scinece,
Esam Alzahrani,57194210985,85139071265,Comparative Analysis of the Use of Pre-Trained Models to Profile Authors' Ages and Genders,2022,"2022 2nd International Conference on Computing and Machine Intelligence, ICMI 2022 - Proceedings",3,Alzahrani E.,10.1109/ICMI55296.2022.9873677,Conference Paper,Computer Scinece,
Esam Alzahrani,57194210985,85113418460,Profiling Hate Speech Spreaders by classifying micro texts using BERT model: Notebook for PAN at CLEF 2021,2021,CEUR Workshop Proceedings,2,Esam A.,Not available,Conference Paper,Computer Scinece,
Majzoob K.Omer,57203043343,85183195109,The Contribution of Health Management Information Systems to Enhancing Healthcare Operations,2023,International Journal of Advanced Computer Science and Applications,0,Omer M.K.,10.14569/IJACSA.2023.0141263,Article,Computer Scinece,
Majzoob K.Omer,57203043343,85115985828,Cmmi compliant workflow models to track and control changes,2022,Intelligent Automation and Soft Computing,2,Ali I.,10.32604/IASC.2022.015955,Article,Computer Scinece,
Majzoob K.Omer,57203043343,85102878953,Cmmi compliant workflow models to establish configuration management integrity in software smes,2021,Intelligent Automation and Soft Computing,0,Ali I.,10.32604/IASC.2021.014639,Article,Computer Scinece,
Majzoob K.Omer,57203043343,85098770822,Extension of direct citation model using in-text citations,2021,"Computers, Materials and Continua",6,Shahid A.,10.32604/cmc.2021.013809,Article,Computer Scinece,
Hassan Alkhiri,57446136600,85176461776,"Corrigendum to ?Optimized recurrent neural network mechanism for olive leaf disease diagnosis based on wavelet transform? [Alex. Eng. J. 78 (2023) 149?161, (S1110016823006191), (10.1016/j.aej.2023.07.037)]",2023,Alexandria Engineering Journal,0,Alshammari H.H.,10.1016/j.aej.2023.11.010,Erratum,Computer Scinece,
Hassan Alkhiri,57446136600,85165696065,Optimized recurrent neural network mechanism for olive leaf disease diagnosis based on wavelet transform,2023,Alexandria Engineering Journal,11,Alshammari H.H.,10.1016/j.aej.2023.07.037,Article,Computer Scinece,
Hassan Alkhiri,57446136600,85160309280,A robust deep neural network framework for the detection of diabetes,2023,Alexandria Engineering Journal,9,Shahin O.R.,10.1016/j.aej.2023.05.072,Article,Computer Scinece,
Hassan Alkhiri,57446136600,85138783303,Hyper spectral image classifications for monitoring harvests in agriculture using fly optimization algorithm,2022,Computers and Electrical Engineering,14,S S.,10.1016/j.compeleceng.2022.108400,Article,Computer Scinece,
Hassan Alkhiri,57446136600,85178562684,Constrained CP-nets Similarity,2022,International Conference on Agents and Artificial Intelligence,1,Alkhiri H.,10.5220/0010802900003116,Conference Paper,Computer Scinece,
Hassan Alkhiri,57446136600,85124281151,Weighted Constrained CP-nets: An Extension of Constrained CP-nets with Weighted Constraints,2021,"Conference Proceedings - IEEE International Conference on Systems, Man and Cybernetics",1,Alkhiri H.,10.1109/SMC52423.2021.9659092,Conference Paper,Computer Scinece,
Mohammed Yahya Alghamdi,57220804430,85192868458,Optimal distribution grid allocation of reactive power with a focus on the particle swarm optimization technique and voltage stability,2024,Scientific Reports,1,Candra O.,10.1038/s41598-024-61412-9,Article,Computer Scinece,
Mohammed Yahya Alghamdi,57220804430,85173764259,Optimal energy scheduling of the smart stand-alone electrical distribution grid considering power-to-gas storage technology and reserve strategy,2024,Electrical Engineering,1,Candra O.,10.1007/s00202-023-02041-9,Article,Computer Scinece,
Mohammed Yahya Alghamdi,57220804430,85138012395,An Exploration of Students and Lecturers? Insights of Online University Learning Implemented During the COVID?19 Contagion,2023,Lecture Notes in Networks and Systems,1,Alghamdi M.Y.,10.1007/978-3-031-16072-1_31,Conference Paper,Computer Scinece,
Mohammed Yahya Alghamdi,57220804430,85132840977,Cyberattack Detection Framework Using Machine Learning and User Behavior Analytics,2023,Computer Systems Science and Engineering,16,Alshehri A.,10.32604/csse.2023.026526,Article,Computer Scinece,
Mohammed Yahya Alghamdi,57220804430,85189783741,Smart Model for Securing Software Defined Networks,2022,Journal of Cybersecurity and Information Management,3,Alghamdi M.I.,10.54216/JCIM.0100101,Article,Computer Scinece,
Mohammed Yahya Alghamdi,57220804430,85128787430,"A Comprehensive Analysis of Cyber Security Protection Approaches for Financial Firms: A Case of Al Rajhi Bank, Saudi Arabia",2022,Journal of Cybersecurity and Information Management,4,Alghamdi M.I.,10.54216/JCIM.090101,Article,Computer Scinece,
Mohammed Yahya Alghamdi,57220804430,85114135408,The use of computer games for teaching and learning cybersecurity in higher education institutions,2021,Journal of Engineering Research (Kuwait),8,Alghamdi M.Y.,10.36909/jer.v9i3A.10943,Article,Computer Scinece,
Mohammed Yahya Alghamdi,57220804430,85104984110,Identification of Top-K Influencers Based on Upper Confidence Bound and Local Structure,2021,Big Data Research,2,Alshahrani M.,10.1016/j.bdr.2021.100208,Article,Computer Scinece,
Mohammed Yahya Alghamdi,57220804430,85105615758,Arabic feature-based text watermarking technique for sensitive detecting tampering attack,2021,"Computers, Materials and Continua",2,Al-Wesabi F.N.,10.32604/cmc.2021.017674,Article,Computer Scinece,
Ans D. Alghamdi,57694884400,85175009213,A Deep Learning Methodology for Predicting Cybersecurity Attacks on the Internet of Things,2023,Information (Switzerland),28,Alkhudaydi O.A.,10.3390/info14100550,Article,Computer Scinece,
Ans D. Alghamdi,57694884400,85151557617,Opinion Mining from Online Travel Reviews: An Exploratory Investigation on Pakistan Major Online Travel Services Using Natural Language Processing,2023,IEEE Access,6,Kanwal B.,10.1109/ACCESS.2023.3260114,Article,Computer Scinece,
Ans D. Alghamdi,57694884400,85130100358,Analysis of Fault Classifiers to Detect the Faults and Node Failures in a Wireless Sensor Network,2022,Electronics (Switzerland),30,Gnanavel S.,10.3390/electronics11101609,Article,Computer Scinece,
Ans D. Alghamdi,57694884400,85145801243,Network Traffic Forecasting in Network Cybersecurity: Granular Computing Model,2022,Security and Communication Networks,3,Alzahrani A.,10.1155/2022/3553622,Article,Computer Scinece,
Ans D. Alghamdi,57694884400,85133085590,Online Troll Reviewer Detection Using Deep Learning Techniques,2022,Applied Bionics and Biomechanics,8,Al-Adhaileh M.H.,10.1155/2022/4637594,Retracted,Computer Scinece,
Maha Alamri,57210602172,85211016199,A Novel Outlier-Robust Accuracy Measure for Machine Learning Regression Using a Non-Convex Distance Metric,2024,Mathematics,0.00,Hassanat A.B.,10.3390/math12223623,Article,Systems and Networks,
Maha Alamri,57210602172,85195222279,Design a smart platform translating Arabic sign language to English language,2024,International Journal of Electrical and Computer Engineering,0.00,Alamri M.,10.11591/ijece.v14i4.pp4759-4774,Article,Systems and Networks,
Maha Alamri,57210602172,85193597405,Bioinspired artificial intelligence based android malware detection and classification for cybersecurity applications,2024,Alexandria Engineering Journal,2.00,Alotaibi S.D.,10.1016/j.aej.2024.05.038,Article,Systems and Networks,
Maha Alamri,57210602172,85162180501,A Comparative Study for SDN Security Based on Machine Learning,2023,International Journal of Interactive Mobile Technologies,4.00,Alheeti K.M.A.,10.3991/ijim.v17i11.39065,Article,Systems and Networks,
Waleed Mahmoud ,57191868176,85211478298,Machine learning-guided differential gene expression analysis identifies a highly-connected seven-gene cluster in triple-negative breast cancer,2024,BioMedicine (Taiwan),0.00,Ghazal H.,10.37796/2211-8039.1467,Article,Systems and Networks,
Waleed Mahmoud ,57191868176,85199444195,An Intelligent Approach for Speed Bump Detection,2024,"2024 IEEE 3rd International Conference on Computing and Machine Intelligence, ICMI 2024 - Proceedings",0.00,Hussein A.A.,10.1109/ICMI60790.2024.10586000,Conference Paper,Systems and Networks,
Waleed Mahmoud ,57191868176,85192438356,An Optimized Hierarchal Cluster Formation Approach for Management of Smart Cities,2023,Applied Sciences (Switzerland),0.00,Saleh S.S.,10.3390/app132413143,Article,Systems and Networks,
Waleed Mahmoud ,57191868176,85176343150,I-OPC: An intelligent optimal path computation system using critical path prediction and deep learning for a time-sensitive network,2023,Alexandria Engineering Journal,2.00,Saleh S.S.,10.1016/j.aej.2023.10.025,Article,Systems and Networks,
Waleed Mahmoud ,57191868176,85178343363,ODCS: On-Demand Hierarchical Consistent Synchronization Approach for the IoT,2023,Electronics (Switzerland),1.00,Saleh S.S.,10.3390/electronics12224708,Article,Systems and Networks,
Waleed Mahmoud ,57191868176,85159200100,iFogRep: An intelligent consistent approach for replication and placement of IoT based on fog computing,2023,Egyptian Informatics Journal,10.00,Saleh S.S.,10.1016/j.eij.2023.05.003,Article,Systems and Networks,
Waleed Mahmoud ,57191868176,85196239967,Recent Advanced in Healthcare Data Privacy Techniques,2023,Nature-Inspired Methods for Smart Healthcare Systems and Medical Data,2.00,Ead W.M.,10.1007/978-3-031-45952-8_11,Book Chapter,Systems and Networks,
Waleed Mahmoud ,57191868176,85163300053,A Comparative Study for Anonymizing Datasets with Multiple Sensitive Attributes and Multiple Records,2023,"Lecture Notes of the Institute for Computer Sciences, Social-Informatics and Telecommunications Engineering, LNICST",0.00,Nasr M.M.,10.1007/978-3-031-33614-0_3,Conference Paper,Systems and Networks,
Waleed Mahmoud ,57191868176,85162117501,Fog computing-based public e-service application in service-oriented architecture,2023,International Journal of Cloud Computing,1.00,Abbassy M.M.,10.1504/IJCC.2023.130896,Article,Systems and Networks,
Waleed Mahmoud ,57191868176,85161459840,Basics of Financial Data Analytics,2022,Contributions to Finance and Accounting,20.00,Derindere K”seo?lu S.,10.1007/978-3-030-83799-0_2,Book Chapter,Systems and Networks,
Waleed Mahmoud ,57191868176,85161396222,A General Cyber Hygiene Approach for Financial Analytical Environment,2022,Contributions to Finance and Accounting,17.00,Ead W.M.,10.1007/978-3-030-83799-0_13,Book Chapter,Systems and Networks,
Waleed Mahmoud ,57191868176,85146662697,Feedforward Deep Learning Optimizer-based RNA-Seq Women's Cancers Detection with a Hybrid Classification Models for Biomarker Discovery,2022,International Journal of Advanced Computer Science and Applications,2.00,Ead W.M.,10.14569/IJACSA.2022.0131233,Article,Systems and Networks,
Waleed Mahmoud ,57191868176,85139889168,Semantic Sentiment Classification for COVID-19 Tweets Using Universal Sentence Encoder,2022,Computational Intelligence and Neuroscience,11.00,Fattoh I.E.,10.1155/2022/6354543,Article,Systems and Networks,
Waleed Mahmoud ,57191868176,85133604974,Automated Prediction of Employee Attrition Using Ensemble Model Based on Machine Learning Algorithms,2022,Computational Intelligence and Neuroscience,22.00,Alsheref F.K.,10.1155/2022/7728668,Article,Systems and Networks,
Waleed Mahmoud ,57191868176,85108028633,IOT Based on Plant Diseases Detection and Classification,2021,"2021 7th International Conference on Advanced Computing and Communication Systems, ICACCS 2021",5.00,Ead W.M.,10.1109/ICACCS51430.2021.9441954,Conference Paper,Systems and Networks,
Waleed Mahmoud ,57191868176,85106613929,Intelligent Systems of Machine Learning Approaches for Developing E-Services Portals,2021,EAI Endorsed Transactions on Energy Web,12.00,Ead W.M.,10.4108/eai.2-12-2020.167292,Article,Systems and Networks,
Hassan Alghamdi,58842374200,85207370866,Assessing the Impact of Enterprise Architecture on Digital Transformation Success: A Global Perspective,2024,Sustainability (Switzerland),0.00,Alghamdi H.,10.3390/su16208865,Article,Systems and Networks,
Hassan Alghamdi,58842374200,85183079378,"Evolving Adoption of eLearning Tools and Developing Online Courses: A Practical Case Study from Al-Baha University, Saudi Arabia",2024,International Journal of Advanced Computer Science and Applications,1.00,Alghamdi H.,10.14569/IJACSA.2024.0150156,Article,Systems and Networks,
Hassan Alghamdi,58842374200,85183080978,Towards a Framework for Elevating the Usage of eLearning Technologies in Higher Education Institutions,2023,International Journal of Advanced Computer Science and Applications,2.00,Alzahrani N.,10.14569/IJACSA.2023.0141230,Article,Systems and Networks,
Mohammed Sirelkhtem Adrees,57203033268,85130877819,A Framework of Prompting Intelligent System for Academic Advising Using Recommendation System Based on Association Rules,2022,"2022 9th International Conference on Electrical and Electronics Engineering, ICEEE 2022",3.00,Alghamdi S.,10.1109/ICEEE55327.2022.9772526,Conference Paper,Systems and Networks,
Mohammed Sirelkhtem Adrees,57203033268,85119844038,Main path analysis to filter unbiased literature,2022,Intelligent Automation and Soft Computing,7.00,Umair M.,10.32604/iasc.2022.018952,Article,Systems and Networks,
Mohammed Sirelkhtem Adrees,57203033268,85107889512,An improved residential electricity load forecasting using a machine-learning-based feature selection approach and a proposed integration strategy,2021,Sustainability (Switzerland),38.00,Yousaf A.,10.3390/su13116199,Article,Systems and Networks,
Mohammed Sirelkhtem Adrees,57203033268,85107640374,Efficient Algorithms for E-Healthcare to Solve Multiobject Fuse Detection Problem,2021,Journal of Healthcare Engineering,53.00,Ahmad I.,10.1155/2021/9500304,Article,Systems and Networks,
Mohammed Sirelkhtem Adrees,57203033268,85105430947,Adoption of Smart Cities Models in Developing Countries: Focusing in Strategy and Design in Sudan,2021,Lecture Notes on Data Engineering and Communications Technologies,0.00,Adrees M.S.,10.1007/978-3-030-70713-2_84,Book Chapter,Systems and Networks,
Moez Krichen ,8973115500,85217450488,Data Assimilation Enhances WRF-Chem Performance in Modeling Volcanic Ash Clouds from Hunga Tonga?Hunga Ha?apai Eruption,2024,Journal of Meteorological Research,0.00,Snoun H.,10.1007/s13351-024-4029-6,Article,software engineer,
Moez Krichen ,8973115500,85204971150,Performance enhancement of artificial intelligence: A survey,2024,Journal of Network and Computer Applications,6.00,Krichen M.,10.1016/j.jnca.2024.104034,Review,software engineer,
Moez Krichen ,8973115500,85202982161,Optimized automated blood cells analysis using Enhanced Greywolf Optimization with integrated attention mechanism and YOLOv5,2024,Alexandria Engineering Journal,3.00,Shahin O.R.,10.1016/j.aej.2024.08.054,Article,software engineer,
Moez Krichen ,8973115500,85206233420,Formal methods for microgrids,2024,"IoT Enabled-DC Microgrids: Architecture, Algorithms, Applications, and Technologies",0.00,Krichen M.,Not available,Book Chapter,software engineer,
Moez Krichen ,8973115500,85208448124,Optimizing Traveler Behavior Between MADINA and JEDDA Using UPPAAL Stratego: A Stochastic Priced Timed Games Approach,2024,Mathematics,0.00,Krichen M.,10.3390/math12213421,Article,software engineer,
Moez Krichen ,8973115500,85198264405,"Emerging technologies and supporting tools for earthquake disaster management: A perspective, challenges, and future directions",2024,Progress in Disaster Science,8.00,Abdalzaher M.S.,10.1016/j.pdisas.2024.100347,Review,software engineer,
Moez Krichen ,8973115500,85213496981,Autism Spectrum disorder Detection in Toddlers and Adults Using Deep Learning,2024,International Journal of Applied Mathematics and Computer Science,0.00,Abbas S.,10.61822/amcs-2024-0042,Article,software engineer,
Moez Krichen ,8973115500,85198664800,Exploiting smartphone defence: a novel adversarial malware dataset and approach for adversarial malware detection,2024,Peer-to-Peer Networking and Applications,1.00,Kim T.h.,10.1007/s12083-024-01751-6,Article,software engineer,
Moez Krichen ,8973115500,85197083927,Enhancing earthquakes and quarry blasts discrimination using machine learning based on three seismic parameters,2024,Ain Shams Engineering Journal,7.00,Abdalzaher M.S.,10.1016/j.asej.2024.102925,Article,software engineer,
Moez Krichen ,8973115500,85198488034,Timed Automata-Based Strategy for Controlling Drone Access to Critical Zones: A UPPAAL Modeling Approach,2024,Electronics (Switzerland),0.00,Krichen M.,10.3390/electronics13132609,Article,software engineer,
Moez Krichen ,8973115500,85197306904,Employing Machine Learning for Seismic Intensity Estimation Using a Single Station for Earthquake Early Warning,2024,Remote Sensing,7.00,Abdalzaher M.S.,10.3390/rs16122159,Article,software engineer,
Moez Krichen ,8973115500,85197236502,A Novel Dataset and Approach for Adversarial Attack Detection in Connected and Automated Vehicles,2024,Electronics (Switzerland),0.00,Kim T.H.,10.3390/electronics13122420,Article,software engineer,
Moez Krichen ,8973115500,85195921168,TSSG-CNN: A Tuberculosis Semantic Segmentation-Guided Model for Detecting and Diagnosis Using the Adaptive Convolutional Neural Network,2024,Diagnostics,1.00,Kim T.H.,10.3390/diagnostics14111174,Article,software engineer,
Moez Krichen ,8973115500,85194454861,Preface,2024,AI and IoT for Proactive Disaster Management,0.00,Ouaissa M.,Not available,Editorial,software engineer,
Moez Krichen ,8973115500,85194453624,AI and IoT for proactive disaster management,2024,AI and IoT for Proactive Disaster Management,1.00,Ouaissa M.,10.4018/979-8-3693-3896-4,Book,software engineer,
